NO_OF_SAMPLES	10280
FREQUENCY	1200
TIME_STAMP	2022-04-11, 14:13:41.908	8519.26453246
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti Gen 5
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Amti Optima OPT400600-HF-2000-CTT 10116M
FORCE_PLATE_CORNER_POSX_POSY_X	-400.000006
FORCE_PLATE_CORNER_POSX_POSY_Y	600.000024
FORCE_PLATE_CORNER_POSX_POSY_Z	-35.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_Y	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Z	-35.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-35.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-400.000006
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	-35.000000
FORCE_PLATE_OFFSET_X	0.584200
FORCE_PLATE_OFFSET_Y	-0.787400
FORCE_PLATE_OFFSET_Z	-40.309800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
5735	4.77833	0.531418	0.000000	-1.079819	-0.137112	-0.145515	-0.056777	0.000000	0.000000	0.000000	
5736	4.77917	-0.088570	-0.088455	0.719879	-0.045704	-0.036379	-0.018926	0.000000	0.000000	0.000000	
5737	4.78000	0.177139	-0.176910	0.000000	0.045704	0.145515	0.018926	0.000000	0.000000	0.000000	
5738	4.78083	-0.177139	0.176910	0.359940	0.045704	-0.145515	-0.132480	0.000000	0.000000	0.000000	
5739	4.78167	0.354279	0.088455	0.359940	-0.045704	-0.072758	0.018926	0.000000	0.000000	0.000000	
5740	4.78250	-0.088570	-0.265366	0.359940	-0.091408	0.145515	0.018926	0.000000	0.000000	0.000000	
5741	4.78333	0.177139	0.000000	0.359940	0.319927	-0.036379	0.056777	0.000000	0.000000	0.000000	
5742	4.78417	-0.354279	0.088455	0.000000	0.137112	-0.109137	0.018926	0.000000	0.000000	0.000000	
5743	4.78500	0.265709	0.088455	0.000000	0.000000	0.109137	0.000000	0.000000	0.000000	0.000000	
5744	4.78583	0.088570	0.176910	0.359940	0.274223	0.036379	-0.075703	0.000000	0.000000	0.000000	
5745	4.78667	-0.177139	0.353821	1.079819	-0.137112	-0.072758	0.018926	0.000000	0.000000	0.000000	
5746	4.78750	0.177139	-0.265366	1.079819	0.091408	-0.145515	-0.056777	0.000000	0.000000	0.000000	
5747	4.78833	-0.088570	-0.265366	-1.439758	0.000000	-0.291031	-0.094628	0.000000	0.000000	0.000000	
5748	4.78917	-0.177139	0.442276	-0.719879	0.000000	0.000000	-0.113554	0.000000	0.000000	0.000000	
5749	4.79000	0.000000	0.176910	0.000000	0.137112	0.000000	-0.037851	0.000000	0.000000	0.000000	
5750	4.79083	0.177139	-0.265366	0.359940	0.182816	-0.181894	-0.037851	0.000000	0.000000	0.000000	
5751	4.79167	0.354279	0.265366	-0.719879	-0.091408	0.181894	-0.018926	0.000000	0.000000	0.000000	
5752	4.79250	0.619987	-0.176910	-1.079819	0.045704	0.218273	-0.056777	0.000000	0.000000	0.000000	
5753	4.79333	-0.354279	0.000000	0.000000	-0.274223	-0.036379	-0.056777	0.000000	0.000000	0.000000	
5754	4.79417	0.619987	0.088455	0.359940	0.182816	0.145515	0.000000	0.000000	0.000000	0.000000	
5755	4.79500	-0.265709	0.176910	0.359940	-0.091408	0.109137	0.075703	0.000000	0.000000	0.000000	
5756	4.79583	0.000000	0.088455	1.439758	0.319927	0.145515	0.000000	0.000000	0.000000	0.000000	
5757	4.79667	-0.088570	0.000000	0.359940	0.137112	0.036379	0.037851	0.000000	0.000000	0.000000	
5758	4.79750	0.531418	0.265366	-0.719879	-0.137112	0.072758	-0.113554	0.000000	0.000000	0.000000	
5759	4.79833	0.088570	0.000000	0.719879	-0.091408	0.000000	0.018926	0.000000	0.000000	0.000000	
5760	4.79917	0.177139	0.088455	0.359940	0.000000	-0.218273	0.018926	0.000000	0.000000	0.000000	
5761	4.80000	0.265709	-0.265366	1.079819	0.182816	0.109137	-0.075703	0.000000	0.000000	0.000000	
5762	4.80083	0.265709	-0.176910	0.359940	-0.091408	-0.109137	-0.018926	0.000000	0.000000	0.000000	
5763	4.80167	0.177139	0.176910	-0.359940	-0.091408	0.109137	0.000000	0.000000	0.000000	0.000000	
5764	4.80250	0.177139	0.442276	1.439758	-0.091408	0.036379	-0.056777	0.000000	0.000000	0.000000	
5765	4.80333	0.000000	-0.088455	-1.439758	-0.274223	-0.145515	-0.056777	0.000000	0.000000	0.000000	
5766	4.80417	0.000000	0.000000	-0.359940	-0.182816	0.000000	0.000000	0.000000	0.000000	0.000000	
5767	4.80500	0.177139	0.088455	-1.079819	-0.091408	-0.109137	0.018926	0.000000	0.000000	0.000000	
5768	4.80583	0.088570	-0.176910	0.000000	-0.228519	0.072758	-0.056777	0.000000	0.000000	0.000000	
5769	4.80667	0.177139	0.000000	2.519577	-0.137112	-0.036379	0.037851	0.000000	0.000000	0.000000	
5770	4.80750	0.265709	-0.176910	-1.439758	0.274223	0.036379	-0.018926	0.000000	0.000000	0.000000	
5771	4.80833	-0.177139	0.176910	0.000000	0.045704	0.000000	-0.018926	0.000000	0.000000	0.000000	
5772	4.80917	0.265709	-0.265366	0.359940	-0.137112	0.072758	0.018926	0.000000	0.000000	0.000000	
5773	4.81000	0.000000	-0.796097	-0.719879	-0.091408	-0.145515	0.075703	0.000000	0.000000	0.000000	
5774	4.81083	0.000000	-0.176910	-1.439758	0.000000	-0.036379	-0.018926	0.000000	0.000000	0.000000	
5775	4.81167	0.177139	0.088455	1.079819	-0.182816	0.000000	0.037851	0.000000	0.000000	0.000000	
5776	4.81250	0.000000	-0.265366	-0.359940	-0.228519	0.072758	0.132480	0.000000	0.000000	0.000000	
5777	4.81333	0.531418	0.353821	0.000000	0.091408	-0.145515	-0.113554	0.000000	0.000000	0.000000	
5778	4.81417	0.088570	-0.353821	0.719879	-0.137112	-0.036379	0.018926	0.000000	0.000000	0.000000	
5779	4.81500	-0.265709	-0.353821	0.359940	-0.045704	-0.218273	-0.094628	0.000000	0.000000	0.000000	
5780	4.81583	-0.442848	0.088455	-1.079819	-0.137112	-0.145515	-0.056777	0.000000	0.000000	0.000000	
5781	4.81667	0.000000	-0.088455	-1.799698	0.000000	-0.036379	-0.075703	0.000000	0.000000	0.000000	
5782	4.81750	0.265709	-0.265366	1.079819	0.000000	-0.109137	0.018926	0.000000	0.000000	0.000000	
5783	4.81833	-0.177139	0.265366	0.000000	0.045704	-0.218273	-0.037851	0.000000	0.000000	0.000000	
5784	4.81917	-0.177139	0.176910	0.359940	-0.091408	-0.036379	-0.018926	0.000000	0.000000	0.000000	
5785	4.82000	0.088570	0.000000	0.719879	0.228519	-0.036379	-0.075703	0.000000	0.000000	0.000000	
5786	4.82083	0.177139	0.176910	-0.719879	-0.045704	-0.036379	-0.132480	0.000000	0.000000	0.000000	
5787	4.82167	0.000000	0.088455	0.719879	0.274223	-0.145515	-0.056777	0.000000	0.000000	0.000000	
5788	4.82250	0.088570	0.000000	-0.719879	0.045704	0.000000	0.018926	0.000000	0.000000	0.000000	
5789	4.82333	-0.088570	-0.176910	-0.359940	-0.137112	-0.181894	-0.113554	0.000000	0.000000	0.000000	
5790	4.82417	0.265709	0.000000	0.719879	0.045704	-0.036379	0.132480	0.000000	0.000000	0.000000	
5791	4.82500	-0.177139	0.176910	-0.719879	-0.091408	-0.109137	-0.056777	0.000000	0.000000	0.000000	
5792	4.82583	-0.354279	-0.088455	0.000000	0.091408	0.000000	-0.113554	0.000000	0.000000	0.000000	
5793	4.82667	-0.088570	-0.265366	1.079819	0.045704	-0.109137	0.037851	0.000000	0.000000	0.000000	
5794	4.82750	0.354279	0.796097	0.359940	0.228519	0.109137	-0.037851	0.000000	0.000000	0.000000	
5795	4.82833	0.088570	0.265366	0.000000	0.000000	0.036379	0.000000	0.000000	0.000000	0.000000	
5796	4.82917	0.177139	0.088455	0.359940	-0.091408	-0.145515	-0.075703	0.000000	0.000000	0.000000	
5797	4.83000	-0.442848	0.353821	0.719879	0.045704	-0.145515	0.037851	0.000000	0.000000	0.000000	
5798	4.83083	-0.088570	0.265366	-0.719879	0.045704	0.072758	0.000000	0.000000	0.000000	0.000000	
5799	4.83167	0.442848	-0.265366	0.359940	0.045704	-0.072758	-0.037851	0.000000	0.000000	0.000000	
5800	4.83250	0.177139	0.265366	0.000000	-0.182816	0.072758	-0.018926	0.000000	0.000000	0.000000	
5801	4.83333	0.265709	0.000000	0.719879	0.000000	-0.036379	0.018926	0.000000	0.000000	0.000000	
5802	4.83417	-0.265709	0.442276	0.359940	-0.091408	0.036379	0.075703	0.000000	0.000000	0.000000	
5803	4.83500	0.177139	0.176910	-0.359940	0.091408	-0.181894	0.094628	0.000000	0.000000	0.000000	
5804	4.83583	-0.354279	0.265366	0.359940	-0.137112	0.072758	-0.056777	0.000000	0.000000	0.000000	
5805	4.83667	0.000000	0.088455	0.359940	0.091408	0.072758	0.037851	0.000000	0.000000	0.000000	
5806	4.83750	-0.531418	-0.088455	-1.079819	-0.091408	0.109137	0.018926	0.000000	0.000000	0.000000	
5807	4.83833	-0.442848	-0.619186	-2.519577	0.000000	0.072758	-0.075703	0.000000	0.000000	0.000000	
5808	4.83917	0.000000	-0.176910	0.719879	-0.137112	-0.109137	0.037851	0.000000	0.000000	0.000000	
5809	4.84000	0.442848	0.000000	0.359940	-0.045704	-0.036379	0.037851	0.000000	0.000000	0.000000	
5810	4.84083	-0.088570	0.176910	-0.719879	-0.091408	0.218273	0.000000	0.000000	0.000000	0.000000	
5811	4.84167	-0.265709	-0.176910	-0.359940	-0.182816	0.000000	-0.018926	0.000000	0.000000	0.000000	
5812	4.84250	-0.177139	0.265366	0.000000	-0.091408	0.363789	0.018926	0.000000	0.000000	0.000000	
5813	4.84333	0.088570	-0.088455	1.079819	-0.045704	-0.036379	-0.018926	0.000000	0.000000	0.000000	
5814	4.84417	0.000000	-0.176910	0.000000	-0.228519	0.145515	-0.018926	0.000000	0.000000	0.000000	
5815	4.84500	-0.088570	-0.088455	0.359940	0.045704	-0.109137	0.018926	0.000000	0.000000	0.000000	
5816	4.84583	0.000000	-0.530731	0.000000	-0.137112	0.109137	0.094628	0.000000	0.000000	0.000000	
5817	4.84667	0.177139	0.000000	1.439758	-0.137112	-0.072758	-0.113554	0.000000	0.000000	0.000000	
5818	4.84750	-0.088570	0.088455	1.079819	-0.182816	-0.109137	-0.094628	0.000000	0.000000	0.000000	
5819	4.84833	0.619987	-0.353821	1.439758	-0.045704	-0.181894	-0.075703	0.000000	0.000000	0.000000	
5820	4.84917	-0.088570	-0.176910	0.719879	-0.091408	0.145515	-0.018926	0.000000	0.000000	0.000000	
5821	4.85000	-0.354279	-0.176910	-0.719879	-0.091408	-0.036379	0.113554	0.000000	0.000000	0.000000	
5822	4.85083	0.177139	0.353821	0.000000	-0.137112	-0.218273	0.018926	0.000000	0.000000	0.000000	
5823	4.85167	-0.177139	-0.353821	0.719879	0.091408	0.000000	0.075703	0.000000	0.000000	0.000000	
5824	4.85250	-0.265709	-0.176910	-1.439758	0.045704	0.000000	-0.056777	0.000000	0.000000	0.000000	
5825	4.85333	-0.265709	-0.176910	-1.439758	0.091408	-0.145515	-0.037851	0.000000	0.000000	0.000000	
5826	4.85417	0.354279	0.088455	2.879517	-0.137112	-0.145515	-0.132480	0.000000	0.000000	0.000000	
5827	4.85500	0.177139	-0.265366	0.000000	0.000000	-0.181894	0.000000	0.000000	0.000000	0.000000	
5828	4.85583	-0.265709	-0.176910	-0.719879	0.137112	0.145515	-0.018926	0.000000	0.000000	0.000000	
5829	4.85667	0.265709	-0.530731	0.359940	-0.091408	-0.036379	-0.037851	0.000000	0.000000	0.000000	
5830	4.85750	-0.354279	0.176910	-0.719879	0.182816	-0.036379	0.056777	0.000000	0.000000	0.000000	
5831	4.85833	-0.354279	0.176910	1.079819	0.137112	-0.218273	-0.037851	0.000000	0.000000	0.000000	
5832	4.85917	-0.354279	-0.176910	-1.799698	-0.319927	-0.072758	0.018926	0.000000	0.000000	0.000000	
5833	4.86000	-0.088570	0.000000	1.799698	0.045704	-0.072758	0.056777	0.000000	0.000000	0.000000	
5834	4.86083	-0.088570	-0.088455	0.359940	0.045704	-0.109137	-0.037851	0.000000	0.000000	0.000000	
5835	4.86167	0.088570	0.088455	-1.079819	0.182816	0.181894	-0.018926	0.000000	0.000000	0.000000	
5836	4.86250	-0.088570	0.000000	0.000000	-0.045704	0.109137	0.000000	0.000000	0.000000	0.000000	
5837	4.86333	0.265709	-0.088455	0.359940	-0.091408	-0.218273	-0.075703	0.000000	0.000000	0.000000	
5838	4.86417	-0.619987	0.000000	-1.799698	0.137112	-0.036379	-0.132480	0.000000	0.000000	0.000000	
5839	4.86500	0.088570	-0.088455	1.079819	0.045704	0.181894	0.000000	0.000000	0.000000	0.000000	
5840	4.86583	-0.177139	0.265366	0.359940	-0.045704	0.000000	-0.075703	0.000000	0.000000	0.000000	
5841	4.86667	0.265709	-0.088455	0.719879	0.000000	-0.109137	0.113554	0.000000	0.000000	0.000000	
5842	4.86750	0.177139	-0.265366	0.719879	0.091408	-0.036379	-0.056777	0.000000	0.000000	0.000000	
5843	4.86833	0.000000	0.176910	0.719879	0.045704	0.000000	-0.018926	0.000000	0.000000	0.000000	
5844	4.86917	0.088570	0.000000	0.359940	0.091408	-0.109137	-0.094628	0.000000	0.000000	0.000000	
5845	4.87000	0.265709	-0.088455	0.719879	0.091408	0.109137	0.018926	0.000000	0.000000	0.000000	
5846	4.87083	-0.177139	-0.176910	1.079819	-0.091408	-0.109137	-0.018926	0.000000	0.000000	0.000000	
5847	4.87167	0.354279	0.176910	1.799698	0.091408	-0.109137	-0.037851	0.000000	0.000000	0.000000	
5848	4.87250	0.000000	0.088455	0.000000	-0.137112	-0.181894	-0.018926	0.000000	0.000000	0.000000	
5849	4.87333	0.619987	-0.176910	-0.719879	0.000000	0.072758	0.075703	0.000000	0.000000	0.000000	
5850	4.87417	0.265709	-0.353821	-1.439758	-0.228519	-0.181894	0.113554	0.000000	0.000000	0.000000	
5851	4.87500	-0.177139	-0.088455	1.439758	0.091408	-0.145515	0.132480	0.000000	0.000000	0.000000	
5852	4.87583	-0.088570	0.265366	-2.159637	-0.045704	-0.109137	-0.018926	0.000000	0.000000	0.000000	
5853	4.87667	0.088570	0.088455	1.799698	0.091408	-0.145515	-0.075703	0.000000	0.000000	0.000000	
5854	4.87750	0.354279	0.000000	0.000000	-0.182816	0.109137	0.000000	0.000000	0.000000	0.000000	
5855	4.87833	-0.354279	-0.442276	0.359940	-0.182816	0.181894	-0.094628	0.000000	0.000000	0.000000	
5856	4.87917	-0.531418	-0.265366	1.079819	-0.045704	-0.072758	-0.037851	0.000000	0.000000	0.000000	
5857	4.88000	0.265709	-0.176910	-0.359940	-0.045704	-0.218273	0.018926	0.000000	0.000000	0.000000	
5858	4.88083	-0.088570	0.000000	-0.359940	-0.137112	-0.109137	-0.037851	0.000000	0.000000	0.000000	
5859	4.88167	0.177139	-0.530731	-0.719879	-0.091408	0.145515	0.132480	0.000000	0.000000	0.000000	
5860	4.88250	-0.177139	0.000000	1.799698	-0.182816	0.145515	0.018926	0.000000	0.000000	0.000000	
5861	4.88333	0.088570	-0.088455	-0.359940	-0.137112	0.072758	-0.056777	0.000000	0.000000	0.000000	
5862	4.88417	-0.088570	-0.265366	-0.359940	0.045704	-0.072758	-0.056777	0.000000	0.000000	0.000000	
5863	4.88500	-0.088570	-0.176910	-1.079819	-0.091408	0.000000	0.113554	0.000000	0.000000	0.000000	
5864	4.88583	-0.531418	-0.088455	0.719879	-0.137112	0.109137	-0.075703	0.000000	0.000000	0.000000	
5865	4.88667	0.442848	0.176910	0.359940	0.182816	-0.036379	-0.037851	0.000000	0.000000	0.000000	
5866	4.88750	0.265709	0.176910	0.000000	0.137112	-0.072758	-0.056777	0.000000	0.000000	0.000000	
5867	4.88833	-0.354279	0.176910	-0.359940	0.137112	0.000000	-0.056777	0.000000	0.000000	0.000000	
5868	4.88917	0.442848	-0.442276	-1.799698	0.000000	-0.145515	-0.056777	0.000000	0.000000	0.000000	
5869	4.89000	0.088570	0.000000	-0.359940	-0.137112	-0.072758	0.056777	0.000000	0.000000	0.000000	
5870	4.89083	0.177139	-0.088455	-0.719879	0.045704	-0.072758	-0.056777	0.000000	0.000000	0.000000	
5871	4.89167	0.000000	0.000000	0.359940	0.319927	0.072758	-0.094628	0.000000	0.000000	0.000000	
5872	4.89250	-0.088570	-0.088455	0.719879	-0.137112	0.000000	0.000000	0.000000	0.000000	0.000000	
5873	4.89333	-0.265709	-0.088455	-1.439758	0.045704	0.000000	0.056777	0.000000	0.000000	0.000000	
5874	4.89417	0.000000	0.088455	0.359940	-0.045704	0.072758	0.000000	0.000000	0.000000	0.000000	
5875	4.89500	0.177139	0.530731	-0.359940	-0.045704	-0.036379	-0.018926	0.000000	0.000000	0.000000	
5876	4.89583	0.177139	0.088455	-2.159637	-0.137112	-0.036379	-0.056777	0.000000	0.000000	0.000000	
5877	4.89667	0.088570	0.000000	0.359940	-0.091408	-0.072758	0.000000	0.000000	0.000000	0.000000	
5878	4.89750	0.088570	-0.176910	0.719879	0.091408	0.036379	0.000000	0.000000	0.000000	0.000000	
5879	4.89833	0.000000	-0.088455	-0.359940	-0.274223	-0.145515	-0.132480	0.000000	0.000000	0.000000	
5880	4.89917	0.000000	-0.619186	-0.359940	0.000000	-0.109137	0.037851	0.000000	0.000000	0.000000	
5881	4.90000	0.000000	0.088455	1.439758	-0.137112	-0.109137	0.056777	0.000000	0.000000	0.000000	
5882	4.90083	-0.442848	0.265366	0.359940	-0.045704	-0.036379	0.000000	0.000000	0.000000	0.000000	
5883	4.90167	-0.177139	0.176910	0.359940	0.182816	0.218273	-0.037851	0.000000	0.000000	0.000000	
5884	4.90250	-0.177139	0.176910	1.079819	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
5885	4.90333	0.088570	-0.265366	0.359940	0.319927	-0.072758	-0.018926	0.000000	0.000000	0.000000	
5886	4.90417	0.000000	0.000000	-1.439758	0.137112	-0.145515	-0.037851	0.000000	0.000000	0.000000	
5887	4.90500	0.442848	0.442276	0.000000	0.045704	0.181894	0.000000	0.000000	0.000000	0.000000	
5888	4.90583	0.000000	0.707642	1.439758	0.137112	0.109137	0.000000	0.000000	0.000000	0.000000	
5889	4.90667	0.177139	0.088455	0.000000	0.137112	-0.218273	-0.018926	0.000000	0.000000	0.000000	
5890	4.90750	0.531418	0.265366	-0.719879	0.137112	0.036379	0.000000	0.000000	0.000000	0.000000	
5891	4.90833	0.265709	-0.176910	-1.079819	0.091408	0.072758	0.037851	0.000000	0.000000	0.000000	
5892	4.90917	0.265709	-0.088455	-0.359940	0.137112	0.000000	0.018926	0.000000	0.000000	0.000000	
5893	4.91000	-0.265709	-0.088455	1.439758	-0.091408	0.181894	0.000000	0.000000	0.000000	0.000000	
5894	4.91083	-0.088570	-0.088455	-2.159637	-0.137112	-0.072758	-0.094628	0.000000	0.000000	0.000000	
5895	4.91167	-0.265709	0.000000	-0.719879	-0.045704	0.072758	0.037851	0.000000	0.000000	0.000000	
5896	4.91250	0.265709	0.088455	-1.439758	0.000000	0.109137	0.018926	0.000000	0.000000	0.000000	
5897	4.91333	0.088570	0.088455	-1.439758	-0.137112	0.000000	0.000000	0.000000	0.000000	0.000000	
5898	4.91417	0.088570	-0.353821	-0.719879	0.091408	-0.036379	-0.113554	0.000000	0.000000	0.000000	
5899	4.91500	0.708557	0.000000	0.359940	0.182816	-0.072758	0.000000	0.000000	0.000000	0.000000	
5900	4.91583	-0.088570	0.176910	1.079819	0.137112	-0.072758	-0.018926	0.000000	0.000000	0.000000	
5901	4.91667	-0.442848	0.000000	-0.359940	-0.137112	-0.072758	0.018926	0.000000	0.000000	0.000000	
5902	4.91750	-0.088570	0.265366	-1.799698	-0.091408	0.000000	0.113554	0.000000	0.000000	0.000000	
5903	4.91833	0.088570	-0.265366	0.000000	0.045704	0.109137	0.037851	0.000000	0.000000	0.000000	
5904	4.91917	-0.265709	-0.265366	-0.359940	-0.137112	-0.145515	0.037851	0.000000	0.000000	0.000000	
5905	4.92000	0.088570	-0.353821	-0.359940	-0.137112	-0.072758	0.075703	0.000000	0.000000	0.000000	
5906	4.92083	0.000000	0.088455	-1.079819	-0.137112	-0.072758	-0.037851	0.000000	0.000000	0.000000	
5907	4.92167	0.442848	0.088455	0.000000	-0.182816	0.072758	0.000000	0.000000	0.000000	0.000000	
5908	4.92250	0.177139	-0.530731	0.000000	-0.091408	-0.145515	0.018926	0.000000	0.000000	0.000000	
5909	4.92333	-0.442848	-0.265366	-1.079819	0.045704	-0.145515	0.094628	0.000000	0.000000	0.000000	
5910	4.92417	0.088570	-0.088455	-0.719879	-0.137112	0.181894	0.000000	0.000000	0.000000	0.000000	
5911	4.92500	0.265709	-0.088455	0.359940	-0.228519	0.000000	0.056777	0.000000	0.000000	0.000000	
5912	4.92583	-0.177139	-0.530731	0.719879	-0.182816	0.072758	0.000000	0.000000	0.000000	0.000000	
5913	4.92667	0.177139	0.088455	0.359940	-0.228519	-0.109137	-0.018926	0.000000	0.000000	0.000000	
5914	4.92750	0.265709	0.088455	-1.079819	-0.137112	-0.109137	0.018926	0.000000	0.000000	0.000000	
5915	4.92833	-0.088570	-0.176910	-1.439758	0.000000	-0.036379	-0.037851	0.000000	0.000000	0.000000	
5916	4.92917	0.265709	0.265366	1.079819	0.000000	-0.109137	-0.132480	0.000000	0.000000	0.000000	
5917	4.93000	-0.088570	-0.088455	-1.439758	-0.091408	0.000000	0.113554	0.000000	0.000000	0.000000	
5918	4.93083	0.177139	0.088455	0.359940	-0.137112	0.000000	0.037851	0.000000	0.000000	0.000000	
5919	4.93167	0.442848	0.265366	1.439758	0.137112	0.109137	-0.018926	0.000000	0.000000	0.000000	
5920	4.93250	0.265709	-0.176910	0.719879	-0.274223	0.036379	-0.018926	0.000000	0.000000	0.000000	
5921	4.93333	-0.265709	-0.353821	0.000000	-0.182816	-0.181894	-0.075703	0.000000	0.000000	0.000000	
5922	4.93417	0.000000	0.353821	0.359940	-0.182816	-0.145515	0.037851	0.000000	0.000000	0.000000	
5923	4.93500	0.177139	0.265366	0.359940	0.137112	-0.036379	0.018926	0.000000	0.000000	0.000000	
5924	4.93583	-0.265709	0.176910	-0.359940	0.091408	-0.036379	0.018926	0.000000	0.000000	0.000000	
5925	4.93667	0.088570	-0.353821	-2.159637	0.000000	-0.109137	-0.037851	0.000000	0.000000	0.000000	
5926	4.93750	0.531418	0.442276	0.000000	0.182816	0.181894	-0.018926	0.000000	0.000000	0.000000	
5927	4.93833	-0.088570	-0.176910	0.359940	-0.045704	-0.072758	0.037851	0.000000	0.000000	0.000000	
5928	4.93917	0.088570	0.088455	-0.359940	0.000000	0.109137	0.056777	0.000000	0.000000	0.000000	
5929	4.94000	-0.177139	0.176910	0.719879	-0.045704	0.000000	-0.037851	0.000000	0.000000	0.000000	
5930	4.94083	0.177139	-0.088455	-0.359940	0.182816	-0.145515	0.000000	0.000000	0.000000	0.000000	
5931	4.94167	0.088570	0.176910	0.359940	0.000000	-0.036379	0.000000	0.000000	0.000000	0.000000	
5932	4.94250	-0.088570	-0.265366	1.799698	0.000000	-0.036379	0.170331	0.000000	0.000000	0.000000	
5933	4.94333	0.354279	-0.088455	0.000000	0.000000	-0.036379	0.056777	0.000000	0.000000	0.000000	
5934	4.94417	0.088570	0.265366	0.719879	0.000000	0.109137	-0.094628	0.000000	0.000000	0.000000	
5935	4.94500	0.265709	0.353821	0.000000	0.137112	-0.145515	-0.018926	0.000000	0.000000	0.000000	
5936	4.94583	-0.442848	0.442276	-0.719879	0.000000	0.218273	0.000000	0.000000	0.000000	0.000000	
5937	4.94667	-0.177139	0.265366	0.719879	0.091408	-0.072758	0.000000	0.000000	0.000000	0.000000	
5938	4.94750	0.088570	0.088455	0.719879	-0.091408	-0.036379	-0.094628	0.000000	0.000000	0.000000	
5939	4.94833	0.177139	0.000000	0.359940	0.137112	0.254652	-0.132480	0.000000	0.000000	0.000000	
5940	4.94917	-0.177139	0.000000	-1.439758	-0.091408	-0.036379	0.000000	0.000000	0.000000	0.000000	
5941	4.95000	-0.088570	0.000000	1.079819	0.045704	-0.145515	0.018926	0.000000	0.000000	0.000000	
5942	4.95083	0.088570	0.265366	-1.439758	0.182816	-0.072758	0.037851	0.000000	0.000000	0.000000	
5943	4.95167	0.088570	0.353821	-0.359940	0.091408	0.109137	-0.037851	0.000000	0.000000	0.000000	
5944	4.95250	-0.265709	-0.353821	-0.719879	0.182816	0.181894	0.056777	0.000000	0.000000	0.000000	
5945	4.95333	-0.177139	0.176910	0.000000	-0.091408	0.036379	-0.075703	0.000000	0.000000	0.000000	
5946	4.95417	0.265709	-0.353821	0.000000	0.045704	-0.254652	-0.018926	0.000000	0.000000	0.000000	
5947	4.95500	0.088570	0.176910	-0.359940	-0.228519	0.072758	-0.018926	0.000000	0.000000	0.000000	
5948	4.95583	-0.088570	0.088455	1.079819	-0.045704	-0.072758	-0.132480	0.000000	0.000000	0.000000	
5949	4.95667	-0.265709	0.176910	-0.359940	-0.228519	-0.036379	-0.037851	0.000000	0.000000	0.000000	
5950	4.95750	-0.088570	-0.442276	-1.079819	0.000000	-0.181894	-0.075703	0.000000	0.000000	0.000000	
5951	4.95833	0.177139	0.088455	0.359940	0.137112	-0.109137	-0.037851	0.000000	0.000000	0.000000	
5952	4.95917	-0.531418	-0.353821	0.359940	-0.182816	0.254652	-0.037851	0.000000	0.000000	0.000000	
5953	4.96000	0.265709	-0.088455	2.159637	-0.274223	0.109137	0.056777	0.000000	0.000000	0.000000	
5954	4.96083	-0.177139	0.088455	1.799698	-0.045704	-0.181894	0.000000	0.000000	0.000000	0.000000	
5955	4.96167	0.000000	-0.088455	-0.719879	-0.045704	0.072758	-0.056777	0.000000	0.000000	0.000000	
5956	4.96250	-0.088570	0.000000	1.439758	-0.045704	-0.145515	-0.018926	0.000000	0.000000	0.000000	
5957	4.96333	0.000000	-0.353821	-1.799698	-0.091408	0.000000	-0.018926	0.000000	0.000000	0.000000	
5958	4.96417	-0.265709	0.000000	-0.719879	-0.045704	0.000000	0.018926	0.000000	0.000000	0.000000	
5959	4.96500	0.177139	-0.088455	0.359940	0.000000	0.000000	0.056777	0.000000	0.000000	0.000000	
5960	4.96583	-0.265709	0.176910	0.000000	-0.045704	-0.109137	0.000000	0.000000	0.000000	0.000000	
5961	4.96667	0.265709	0.088455	-1.439758	0.182816	-0.072758	-0.056777	0.000000	0.000000	0.000000	
5962	4.96750	0.000000	0.265366	-2.159637	-0.182816	0.145515	-0.037851	0.000000	0.000000	0.000000	
5963	4.96833	-0.442848	0.176910	-0.359940	0.045704	0.000000	0.075703	0.000000	0.000000	0.000000	
5964	4.96917	0.442848	-0.353821	-1.079819	0.091408	-0.109137	0.037851	0.000000	0.000000	0.000000	
5965	4.97000	-0.265709	0.000000	0.000000	0.045704	-0.072758	-0.018926	0.000000	0.000000	0.000000	
5966	4.97083	-0.177139	-0.442276	0.719879	0.091408	-0.181894	0.075703	0.000000	0.000000	0.000000	
5967	4.97167	0.088570	-0.176910	-0.359940	-0.137112	0.036379	0.000000	0.000000	0.000000	0.000000	
