t,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
564729,-0.107512,-0.799012,-0.058643,0.990629,1.095913,0.22014
567730,-0.368963,-0.808786,-0.053756,1.162912,-3.029314,14.390435
570733,0.06353,-0.195477,-0.090408,0.435494,-2.876173,22.186251
573734,0.417832,0.029322,-0.112399,0.512064,-4.417151,12.79203
576736,0.806342,0.012217,-0.212581,-0.210568,-0.382852,-0.057428
579737,0.711047,-0.175929,-0.207694,-0.961915,0.397209,-5.575277
582738,0.400728,-0.029322,-0.180816,-1.942972,0.478565,0.559921
585738,0.188146,0.109956,-0.07086,-0.205783,-2.632105,12.040684
588739,0.188146,0.036652,-0.058643,0.349352,-3.531806,13.38545
591742,0.505796,0.300546,-0.058643,0.473779,-3.948158,16.98904
594743,0.813672,0.425162,-0.102625,-0.40678,-1.737189,3.541378
597748,0.96028,-0.112399,-0.107512,-0.325424,0.598206,-1.067199
600748,0.740369,-0.503353,-0.087965,-0.708275,0.344566,-0.942772
603750,0.535118,-0.561996,-0.014661,-0.229711,-1.349552,9.829715
606751,0.557109,-0.346971,-0.014661,0.842274,-2.512464,15.079568
609753,0.82589,-0.322537,-0.048869,1.588834,-2.995814,16.577475
612759,1.138653,-0.268781,-0.151495,0.315853,-2.321038,7.144968
615755,1.39766,-0.268781,-0.193033,-0.133998,-0.416351,2.952743
618756,1.219287,-0.305433,-0.175929,-0.775275,-0.291924,1.182054
621757,0.95295,-0.368963,-0.051313,-0.492921,-1.488336,8.46102
624759,0.757473,-0.259007,-0.034208,-0.693919,-2.880959,12.672389
627761,0.970054,-0.039095,-0.041539,0.842274,-3.096313,16.352551
630762,1.246165,0.061087,-0.100182,-0.124427,-2.59382,10.356135
633758,1.495398,-0.107512,-0.112399,-0.880559,-1.339981,6.522834
636761,1.373225,-0.217468,-0.073304,-1.521835,-0.693919,5.139783
639759,1.189965,-0.219911,0.034208,-0.784846,-1.311267,8.130812
642769,1.021367,-0.442266,0.036652,1.148555,-2.081756,13.797015
645766,1.177748,-0.434936,0.012217,1.756332,-2.679961,16.189838
648767,1.409877,-0.359189,-0.075747,1.26341,-1.842474,13.701303
651769,1.688432,-0.205251,-0.100182,-0.153141,-1.311267,9.49472
654769,1.617571,-0.224798,-0.087965,-0.191426,-0.315853,6.178268
657770,1.458746,-0.244346,-0.024435,-0.526421,-0.961915,8.63809
660772,1.236391,-0.273668,-0.021991,0.287139,-1.713261,12.782459
663773,1.307252,-0.222355,-0.034208,0.765703,-2.59382,16.529619
666776,1.483181,-0.129503,-0.078191,0.387637,-2.732604,14.749358
669779,1.766622,-0.153938,-0.090408,-0.200997,-1.990828,12.040684
672781,1.749518,-0.124617,-0.061087,-0.784846,-1.272982,7.838887
675785,1.617571,-0.112399,0.029322,-0.559921,-1.024128,9.504292
678785,1.39766,-0.237016,0.034208,-0.172283,-1.402194,11.897114
681789,1.426981,-0.251676,0.017104,0.995414,-1.875973,16.60619
684789,1.571145,-0.178373,-0.026878,0.861416,-2.014757,15.41935
687789,1.832596,-0.102625,-0.046426,0.569492,-1.292124,13.610376
690789,1.827709,-0.117286,-0.041539,-0.531207,-0.9667,8.79123
693791,1.737301,-0.13439,0.024435,-0.411566,-0.583849,9.250652
696792,1.497842,-0.168599,0.036652,0.133998,-1.014557,11.45205
699795,1.495398,-0.141721,0.024435,0.9667,-1.464407,15.8022
702798,1.573589,-0.144164,-0.019548,1.138984,-1.995614,16.199409
705799,1.813048,-0.144164,-0.041539,0.047856,-1.665405,14.213367
709083,1.832596,-0.146608,-0.039095,-0.564706,-1.115055,10.662418
711929,1.783726,-0.109956,0.039095,-1.071985,-0.598206,10.006784
716517,1.563815,-0.139277,0.07086,-0.287139,-0.842274,11.653047
719360,1.556485,-0.205251,0.065973,1.210768,-1.646262,15.730416
722362,1.663997,-0.175929,0.041539,1.119841,-1.804188,15.376278
725363,1.759292,-0.180816,0.00733,0.689133,-0.899701,13.9358
728366,1.78617,-0.193033,0.014661,-0.172283,-0.526421,11.212768
731367,1.681101,-0.193033,0.031765,0.100499,-0.071785,11.136197
734367,1.563815,-0.163712,0.0562,0.555135,-0.660419,13.198811
737370,1.497842,-0.149051,0.046426,1.229911,-1.191626,15.342779
740371,1.551598,-0.149051,0.029322,0.995414,-1.636691,16.716259
743375,1.646893,-0.068417,0.002443,0.358923,-1.383052,15.160925
746375,1.705536,-0.068417,0.004887,0.138784,-1.095913,13.42852
749379,1.654223,-0.083078,0.017104,0.004786,-0.727418,11.566904
752380,1.544267,-0.173486,0.051313,0.588634,-0.832702,13.217952
755383,1.426981,-0.180816,0.048869,0.736989,-1.205983,13.926228
758384,1.446529,-0.180816,0.039095,1.339981,-1.311267,15.984056
761386,1.492955,-0.112399,0.012217,0.885344,-1.196411,15.294923
764391,1.561372,-0.075747,0.002443,0.636491,-0.861416,14.232509
767391,1.510059,-0.092852,0,0.133998,-0.760918,12.366108
770391,1.419651,-0.19059,0.00733,0.555135,-0.851845,12.763315
773399,1.27793,-0.229685,0.012217,1.009771,-1.234697,13.91187
776407,1.28526,-0.227242,0.002443,1.316052,-1.426122,15.783058
779398,1.312139,-0.175929,-0.024435,1.292124,-1.526621,15.763916
782399,1.385442,-0.151495,-0.034208,0.655633,-1.459622,14.065012
785402,1.34879,-0.163712,-0.036652,0.789632,-1.081556,12.107682
788412,0.649961,-0.161268,-0.034208,0.89013,-0.885344,12.078969
791413,1.126436,-0.163712,-0.041539,1.162912,-1.081556,13.232309
794414,1.102001,-0.175929,-0.061087,0.866202,-1.416551,14.610575
797416,1.106888,-0.092852,-0.080634,0.904487,-1.617548,14.246866
800419,1.141096,-0.102625,-0.07086,0.832702,-1.607977,13.414164
803420,1.126436,-0.141721,-0.07086,0.894916,-1.325624,11.413764
806421,1.075123,-0.129503,-0.073304,1.048056,-1.086341,11.475978
809425,0.945619,-0.11973,-0.073304,0.957129,-1.162912,11.475978
812426,0.891863,-0.129503,-0.080634,1.205983,-1.277767,13.083954
815430,0.894307,-0.034208,-0.107512,0.847059,-1.430908,12.782459
818432,0.916298,0.034208,-0.117286,0.736989,-1.426122,12.638888
821435,0.906524,0.06353,-0.12706,0.397209,-1.335195,11.456835
824437,0.874759,0.012217,-0.114843,0.545564,-1.440479,11.174481
827439,0.789238,-0.048869,-0.107512,0.650848,-1.689333,11.083554
830442,0.76236,-0.021991,-0.102625,0.81356,-1.718047,12.705889
833443,0.757473,0.06353,-0.097738,1.019342,-1.799403,12.758532
